Id,Result,Aspect.Instrument.Name,Aspect.Name,Value
125136,1460234,DMS_AdviaCentaur_2,DOSE,1.350
125137,1460176,DMS_AdviaCentaur_3,DOSE,3.550
125138,1460233,DMS_AdviaCentaur_2,DOSE,3.010
125139,1460235,DMS_AdviaCentaur_2,DOSE,1.551
125140,1455848,DMS_AdviaCentaur_3,DOSE,6.100
125141,1460186,DMS_AdviaCentaur_3,DOSE,3.780
125142,1460300,DMS_AdviaCentaur_2,DOSE,1.180
125143,1460299,DMS_AdviaCentaur_2,DOSE,3.370
125144,1457576,DMS_AdviaCentaur_3,DOSE,21.800
125145,1460188,DMS_AdviaCentaur_3,DOSE,1.640
125146,1457594,DMS_AdviaCentaur_3,DOSE,15.400
125147,1460301,DMS_AdviaCentaur_2,DOSE,1.636
125148,1460338,DMS_AdviaCentaur_2,DOSE,0.840
125149,1460355,DMS_AdviaCentaur_3,DOSE,3.030
125150,1460337,DMS_AdviaCentaur_2,DOSE,1.330
125151,1456180,DMS_AdviaCentaur_3,DOSE,4.100
125152,1460339,DMS_AdviaCentaur_2,DOSE,0.594
125153,1460360,DMS_AdviaCentaur_3,DOSE,16.210
125154,1460365,DMS_AdviaCentaur_2,DOSE,0.890
125155,1460359,DMS_AdviaCentaur_3,DOSE,2.580
125156,1460363,DMS_AdviaCentaur_2,DOSE,> 1300.0
125157,1461597,DMS_AdviaCentaur_3,DOSE,21.500
125158,1460362,DMS_AdviaCentaur_2,DOSE,128.000
125159,1460364,DMS_AdviaCentaur_2,DOSE,2.320
125160,1460366,DMS_AdviaCentaur_2,DOSE,1.294
125161,1461624,DMS_AdviaCentaur_3,DOSE,7.470
125162,1460386,DMS_AdviaCentaur_2,DOSE,1.140
125163,1460385,DMS_AdviaCentaur_2,DOSE,3.050
125164,1460367,DMS_AdviaCentaur_3,DOSE,0.640
125165,1460387,DMS_AdviaCentaur_2,DOSE,0.660
125168,1460388,DMS_AdviaCentaur_3,DOSE,3.020
125169,1460441,DMS_AdviaCentaur_2,DOSE,0.650
125170,1461649,DMS_AdviaCentaur_3,DOSE,> 1650.00
125171,1460439,DMS_AdviaCentaur_2,DOSE,> 1300.0
125172,1460390,DMS_AdviaCentaur_3,DOSE,0.460
125173,1460438,DMS_AdviaCentaur_2,DOSE,303.900
125174,1460440,DMS_AdviaCentaur_2,DOSE,2.360
125175,1458047,DMS_AdviaCentaur_3,DOSE,14.530
125176,1460442,DMS_AdviaCentaur_2,DOSE,25.403
125177,1460485,DMS_AdviaCentaur_2,DOSE,1.480
125178,1460412,DMS_AdviaCentaur_3,DOSE,2.620
125179,1460466,DMS_AdviaCentaur_3,DOSE,2.720
125180,1460483,DMS_AdviaCentaur_2,DOSE,< 28.0
125181,1460482,DMS_AdviaCentaur_2,DOSE,137.300
125182,1458350,DMS_AdviaCentaur_3,DOSE,78.600
125183,1460484,DMS_AdviaCentaur_2,DOSE,3.590
125184,1460486,DMS_AdviaCentaur_2,DOSE,1.365
125185,1460590,DMS_AdviaCentaur_2,DOSE,1.140
125186,1460469,DMS_AdviaCentaur_3,DOSE,0.900
125187,1460610,DMS_AdviaCentaur_2,DOSE,1.230
125188,1460746,DMS_AdviaCentaur_3,DOSE,7.200
125189,1460608,DMS_AdviaCentaur_2,DOSE,< 28.0
125190,1460607,DMS_AdviaCentaur_2,DOSE,50.100
125191,1460748,DMS_AdviaCentaur_3,DOSE,3.880
125192,1460609,DMS_AdviaCentaur_2,DOSE,2.970
125193,1457470,DMS_AdviaCentaur_3,DOSE,11.200
125194,1460611,DMS_AdviaCentaur_2,DOSE,4.161
125195,1460776,DMS_AdviaCentaur_2,DOSE,1.200
125196,1460775,DMS_AdviaCentaur_2,DOSE,3.390
125197,1460769,DMS_AdviaCentaur_3,DOSE,2.140
125198,1460777,DMS_AdviaCentaur_2,DOSE,2.839
125199,1461741,DMS_AdviaCentaur_3,DOSE,74744.270
125200,1460850,DMS_AdviaCentaur_2,DOSE,1.450
125201,1460849,DMS_AdviaCentaur_2,DOSE,2.800
125202,1460774,DMS_AdviaCentaur_3,DOSE,82.360
125203,1460851,DMS_AdviaCentaur_2,DOSE,0.534
125204,1460865,DMS_AdviaCentaur_2,DOSE,9.780
125205,1460773,DMS_AdviaCentaur_3,DOSE,2.270
125206,1460970,DMS_AdviaCentaur_2,DOSE,1.490
125207,1457577,DMS_AdviaCentaur_3,DOSE,10.300
125208,1460969,DMS_AdviaCentaur_2,DOSE,3.230
125209,1460804,DMS_AdviaCentaur_3,DOSE,19.240
125210,1460883,DMS_AdviaCentaur_3,DOSE,2.340
125211,1460971,DMS_AdviaCentaur_2,DOSE,3.335
125212,1461020,DMS_AdviaCentaur_2,DOSE,2.290
125213,1458774,DMS_AdviaCentaur_3,DOSE,450.480
125214,1461019,DMS_AdviaCentaur_2,DOSE,3.390
125215,1460885,DMS_AdviaCentaur_3,DOSE,0.420
125216,1461021,DMS_AdviaCentaur_2,DOSE,0.059
125217,1457595,DMS_AdviaCentaur_3,DOSE,5.800
125218,1461023,DMS_AdviaCentaur_2,DOSE,1.500
125219,1461022,DMS_AdviaCentaur_2,DOSE,3.780
125220,1458798,DMS_AdviaCentaur_3,DOSE,6.700
125221,1461024,DMS_AdviaCentaur_2,DOSE,0.050
125222,1461108,DMS_AdviaCentaur_2,DOSE,1.160
125223,1460952,DMS_AdviaCentaur_3,DOSE,5.580
125224,1461107,DMS_AdviaCentaur_2,DOSE,3.830
125225,1461829,DMS_AdviaCentaur_3,DOSE,7.300
125226,1461109,DMS_AdviaCentaur_2,DOSE,0.164
125227,1458800,DMS_AdviaCentaur_3,DOSE,13.150
125228,1461139,DMS_AdviaCentaur_2,DOSE,1.330
125229,1460956,DMS_AdviaCentaur_3,DOSE,2.540
125230,1461138,DMS_AdviaCentaur_2,DOSE,2.930
125231,1458855,DMS_AdviaCentaur_3,DOSE,17.100
125232,1461140,DMS_AdviaCentaur_2,DOSE,1.195
125233,1461187,DMS_AdviaCentaur_2,DOSE,1.190
125234,1457843,DMS_AdviaCentaur_3,DOSE,> 200.0
125235,1460964,DMS_AdviaCentaur_3,DOSE,26.640
125236,1461185,DMS_AdviaCentaur_2,DOSE,< 28.0
125237,1458885,DMS_AdviaCentaur_3,DOSE,10.300
125238,1461184,DMS_AdviaCentaur_2,DOSE,< 15.0
125239,1461186,DMS_AdviaCentaur_2,DOSE,3.190
125240,1461118,DMS_AdviaCentaur_3,DOSE,2.280
125241,1461188,DMS_AdviaCentaur_2,DOSE,4.997
125242,1461120,DMS_AdviaCentaur_3,DOSE,2.400
125243,1461190,DMS_AdviaCentaur_2,DOSE,1.150
125244,1461189,DMS_AdviaCentaur_2,DOSE,3.400
125245,1461206,DMS_AdviaCentaur_3,DOSE,3.280
125246,1458351,DMS_AdviaCentaur_3,DOSE,4.600
125247,1461191,DMS_AdviaCentaur_2,DOSE,2.217
125248,1461227,DMS_AdviaCentaur_2,DOSE,1.200
125249,1461226,DMS_AdviaCentaur_2,DOSE,2.740
125250,1461228,DMS_AdviaCentaur_2,DOSE,0.603
125251,1459226,DMS_AdviaCentaur_3,DOSE,12.110
125252,1461276,DMS_AdviaCentaur_2,DOSE,1.030
125253,1461877,DMS_AdviaCentaur_3,DOSE,122144.770
125254,1461275,DMS_AdviaCentaur_2,DOSE,2.960
125255,1461277,DMS_AdviaCentaur_2,DOSE,1.292
125256,1461207,DMS_AdviaCentaur_3,DOSE,3.360
125257,1461323,DMS_AdviaCentaur_2,DOSE,1.600
125258,1461208,DMS_AdviaCentaur_3,DOSE,4.230
125259,1461322,DMS_AdviaCentaur_2,DOSE,3.470
125260,1459416,DMS_AdviaCentaur_3,DOSE,4.770
125261,1461324,DMS_AdviaCentaur_2,DOSE,0.215
125262,1461378,DMS_AdviaCentaur_2,DOSE,26.790
125263,1461211,DMS_AdviaCentaur_3,DOSE,1.130
125264,1461387,DMS_AdviaCentaur_2,DOSE,1.860
125265,1461457,DMS_AdviaCentaur_3,DOSE,3.190
125266,1461446,DMS_AdviaCentaur_2,DOSE,0.220
125267,1461505,DMS_AdviaCentaur_2,DOSE,1.130
125268,1459631,DMS_AdviaCentaur_3,DOSE,7.700
125269,1461503,DMS_AdviaCentaur_2,DOSE,< 28.0
125270,1461462,DMS_AdviaCentaur_3,DOSE,102.420
125271,1461502,DMS_AdviaCentaur_2,DOSE,< 15.0
125272,1459633,DMS_AdviaCentaur_3,DOSE,19.590
125273,1461504,DMS_AdviaCentaur_2,DOSE,2.670
125274,1461461,DMS_AdviaCentaur_3,DOSE,3.860
125275,1461506,DMS_AdviaCentaur_2,DOSE,1.784
125276,1459690,DMS_AdviaCentaur_3,DOSE,10.400
125277,1461574,DMS_AdviaCentaur_2,DOSE,1.120
125278,1461573,DMS_AdviaCentaur_2,DOSE,2.280
125279,1461575,DMS_AdviaCentaur_2,DOSE,2.267
125280,1461478,DMS_AdviaCentaur_3,DOSE,8.760
125281,1461595,DMS_AdviaCentaur_2,DOSE,1.150
125282,1458799,DMS_AdviaCentaur_3,DOSE,11.100
125283,1461483,DMS_AdviaCentaur_3,DOSE,23.130
125284,1461593,DMS_AdviaCentaur_2,DOSE,< 28.0
125285,1461592,DMS_AdviaCentaur_2,DOSE,18.200
125286,1461482,DMS_AdviaCentaur_3,DOSE,1.530
125287,1461594,DMS_AdviaCentaur_2,DOSE,2.780
125288,1459763,DMS_AdviaCentaur_3,DOSE,7.000
125289,1461596,DMS_AdviaCentaur_2,DOSE,1.689
125290,1461609,DMS_AdviaCentaur_2,DOSE,1.000
125291,1459765,DMS_AdviaCentaur_3,DOSE,19.970
125292,1461607,DMS_AdviaCentaur_2,DOSE,270.000
125293,1461486,DMS_AdviaCentaur_3,DOSE,12.120
125294,1461606,DMS_AdviaCentaur_2,DOSE,444.700
125295,1461608,DMS_AdviaCentaur_2,DOSE,2.820
125296,1461610,DMS_AdviaCentaur_2,DOSE,2.600
125297,1461618,DMS_AdviaCentaur_2,DOSE,1.310
125298,1461616,DMS_AdviaCentaur_2,DOSE,> 1300.0
125299,1458886,DMS_AdviaCentaur_3,DOSE,3.500
125300,1461615,DMS_AdviaCentaur_2,DOSE,< 15.0
125301,1461617,DMS_AdviaCentaur_2,DOSE,2.310
125302,1460089,DMS_AdviaCentaur_3,DOSE,9.400
125303,1461619,DMS_AdviaCentaur_2,DOSE,2.570
125304,1461626,DMS_AdviaCentaur_2,DOSE,1.190
125305,1460091,DMS_AdviaCentaur_3,DOSE,31.640
125306,1461625,DMS_AdviaCentaur_2,DOSE,3.650
125307,1461687,DMS_AdviaCentaur_3,DOSE,5.840
125308,1461627,DMS_AdviaCentaur_2,DOSE,1.381
125309,1461628,DMS_AdviaCentaur_2,DOSE,24.320
125310,1461663,DMS_AdviaCentaur_2,DOSE,1.310
125311,1461662,DMS_AdviaCentaur_2,DOSE,2.480
125312,1460175,DMS_AdviaCentaur_3,DOSE,5.680
125313,1461664,DMS_AdviaCentaur_2,DOSE,0.900
125314,1461685,DMS_AdviaCentaur_2,DOSE,0.990
125315,1461690,DMS_AdviaCentaur_3,DOSE,0.500
125316,1461683,DMS_AdviaCentaur_2,DOSE,< 28.0
125317,1461684,DMS_AdviaCentaur_2,DOSE,3.130
125318,1460187,DMS_AdviaCentaur_3,DOSE,25.360
125319,1461991,DMS_AdviaCentaur_2,DOSE,1.080
125320,1461992,DMS_AdviaCentaur_2,DOSE,2.370
125321,1461998,DMS_AdviaCentaur_2,DOSE,1.391
125322,1461791,DMS_AdviaCentaur_3,DOSE,4.210
125323,1461686,DMS_AdviaCentaur_2,DOSE,2.442
125324,1459632,DMS_AdviaCentaur_3,DOSE,6.100
125325,1461711,DMS_AdviaCentaur_2,DOSE,9.760
125326,1461794,DMS_AdviaCentaur_3,DOSE,5.380
125327,1461710,DMS_AdviaCentaur_2,DOSE,9.920
125328,1460356,DMS_AdviaCentaur_3,DOSE,7.000
125329,1461740,DMS_AdviaCentaur_2,DOSE,74.130
125330,1461765,DMS_AdviaCentaur_2,DOSE,1.180
125331,1461795,DMS_AdviaCentaur_3,DOSE,3.170
125332,1460358,DMS_AdviaCentaur_3,DOSE,5.840
125333,1461763,DMS_AdviaCentaur_2,DOSE,< 28.0
125334,1461797,DMS_AdviaCentaur_3,DOSE,1.110
125335,1461798,DMS_AdviaCentaur_3,DOSE,6.060
125336,1461764,DMS_AdviaCentaur_2,DOSE,2.370
125337,1461800,DMS_AdviaCentaur_3,DOSE,2.140
125338,1461766,DMS_AdviaCentaur_2,DOSE,5.703
125339,1459764,DMS_AdviaCentaur_3,DOSE,7.200
125340,1460389,DMS_AdviaCentaur_3,DOSE,12.000
125341,1461762,DMS_AdviaCentaur_2,DOSE,< 15.0
125342,1461783,DMS_AdviaCentaur_2,DOSE,0.470
125343,1461801,DMS_AdviaCentaur_3,DOSE,1.900
125344,1461785,DMS_AdviaCentaur_2,DOSE,0.750
125345,1461784,DMS_AdviaCentaur_2,DOSE,2.290
125346,1460467,DMS_AdviaCentaur_3,DOSE,12.900
125347,1461786,DMS_AdviaCentaur_2,DOSE,3.668
125348,1461819,DMS_AdviaCentaur_2,DOSE,1.200
125349,1461806,DMS_AdviaCentaur_3,DOSE,11.490
125350,1461818,DMS_AdviaCentaur_2,DOSE,2.710
125351,1461820,DMS_AdviaCentaur_2,DOSE,2.409
125352,1460090,DMS_AdviaCentaur_3,DOSE,6.700
125353,1461857,DMS_AdviaCentaur_2,DOSE,1.430
125354,1461805,DMS_AdviaCentaur_3,DOSE,1.310
125355,1461856,DMS_AdviaCentaur_2,DOSE,3.100
125356,1461858,DMS_AdviaCentaur_2,DOSE,2.150
125357,1461807,DMS_AdviaCentaur_3,DOSE,2.160
125358,1461864,DMS_AdviaCentaur_2,DOSE,1.530
125359,1460747,DMS_AdviaCentaur_3,DOSE,10.230
125360,1461863,DMS_AdviaCentaur_2,DOSE,3.030
125361,1461809,DMS_AdviaCentaur_3,DOSE,0.130
125362,1461865,DMS_AdviaCentaur_2,DOSE,2.530
125363,1461866,DMS_AdviaCentaur_2,DOSE,5.700
125364,1455190,DMS_AdviaCentaur_3,DOSE,3.950
125365,1461879,DMS_AdviaCentaur_2,DOSE,1.210
125366,1461878,DMS_AdviaCentaur_2,DOSE,3.270
125367,1460770,DMS_AdviaCentaur_3,DOSE,3.700
125368,1461880,DMS_AdviaCentaur_2,DOSE,3.047
125369,1461882,DMS_AdviaCentaur_2,DOSE,1.000
125370,1460772,DMS_AdviaCentaur_3,DOSE,17.710
125371,1461881,DMS_AdviaCentaur_2,DOSE,2.790
125372,1461883,DMS_AdviaCentaur_2,DOSE,13.179
125373,1461890,DMS_AdviaCentaur_2,DOSE,0.960
125374,1461889,DMS_AdviaCentaur_2,DOSE,2.280
125375,1461891,DMS_AdviaCentaur_2,DOSE,2.684
125376,1461893,DMS_AdviaCentaur_2,DOSE,1.230
125377,1460884,DMS_AdviaCentaur_3,DOSE,12.360
125378,1461892,DMS_AdviaCentaur_2,DOSE,3.100
125379,1460357,DMS_AdviaCentaur_3,DOSE,3.900
125380,1461894,DMS_AdviaCentaur_2,DOSE,1.746
125381,1461896,DMS_AdviaCentaur_2,DOSE,0.860
125382,1461895,DMS_AdviaCentaur_2,DOSE,1.850
125383,1460953,DMS_AdviaCentaur_3,DOSE,2.800
125384,1461897,DMS_AdviaCentaur_2,DOSE,0.089
125385,1452874,DMS_AdviaCentaur_2,DOSE,36.910
125386,1461900,DMS_AdviaCentaur_2,DOSE,1.230
125387,1461939,DMS_AdviaCentaur_3,DOSE,6.320
125388,1460955,DMS_AdviaCentaur_3,DOSE,14.160
125389,1461899,DMS_AdviaCentaur_2,DOSE,2.820
125390,1461901,DMS_AdviaCentaur_2,DOSE,0.264
125391,1461910,DMS_AdviaCentaur_2,DOSE,1.370
125392,1461908,DMS_AdviaCentaur_2,DOSE,< 28.0
125393,1461909,DMS_AdviaCentaur_2,DOSE,3.000
125394,1461911,DMS_AdviaCentaur_2,DOSE,2.296
125395,1461914,DMS_AdviaCentaur_2,DOSE,7.200
125396,1461912,DMS_AdviaCentaur_2,DOSE,> 1300.0
125397,1461119,DMS_AdviaCentaur_3,DOSE,30.190
125398,1461913,DMS_AdviaCentaur_2,DOSE,> 20.00
125399,1461949,DMS_AdviaCentaur_3,DOSE,2.820
125400,1461915,DMS_AdviaCentaur_2,DOSE,0.009
125401,1461953,DMS_AdviaCentaur_3,DOSE,3.220
125402,1461937,DMS_AdviaCentaur_2,DOSE,1.210
125403,1460468,DMS_AdviaCentaur_3,DOSE,4.100
125404,1461935,DMS_AdviaCentaur_2,DOSE,< 28.0
125405,1461936,DMS_AdviaCentaur_2,DOSE,2.770
125406,1461958,DMS_AdviaCentaur_3,DOSE,145.800
125407,1461938,DMS_AdviaCentaur_2,DOSE,1.322
125408,1461946,DMS_AdviaCentaur_2,DOSE,0.910
125409,1461944,DMS_AdviaCentaur_2,DOSE,> 1300.0
125410,1461205,DMS_AdviaCentaur_3,DOSE,53.120
125411,1461943,DMS_AdviaCentaur_2,DOSE,107.900
125412,1461957,DMS_AdviaCentaur_3,DOSE,2.090
125413,1461945,DMS_AdviaCentaur_2,DOSE,2.240
125414,1461209,DMS_AdviaCentaur_3,DOSE,5.600
125415,1461947,DMS_AdviaCentaur_2,DOSE,48.656
125416,1461962,DMS_AdviaCentaur_2,DOSE,1.060
125417,1461960,DMS_AdviaCentaur_2,DOSE,> 1300.0
125418,1461959,DMS_AdviaCentaur_2,DOSE,198.400
125419,1460771,DMS_AdviaCentaur_3,DOSE,10.100
125420,1461961,DMS_AdviaCentaur_2,DOSE,2.780
125421,1461963,DMS_AdviaCentaur_2,DOSE,4.634
125422,1461964,DMS_AdviaCentaur_2,DOSE,9.590
125423,1461458,DMS_AdviaCentaur_3,DOSE,157.900
125424,1461969,DMS_AdviaCentaur_2,DOSE,0.860
125425,1461968,DMS_AdviaCentaur_2,DOSE,3.520
125426,1461970,DMS_AdviaCentaur_2,DOSE,0.809
125427,1461978,DMS_AdviaCentaur_2,DOSE,1.830
125428,1461460,DMS_AdviaCentaur_3,DOSE,24.050
125429,1461977,DMS_AdviaCentaur_2,DOSE,3.310
125430,1461979,DMS_AdviaCentaur_2,DOSE,0.810
125431,1461989,DMS_AdviaCentaur_2,DOSE,1.250
125432,1461479,DMS_AdviaCentaur_3,DOSE,12.300
125433,1461987,DMS_AdviaCentaur_2,DOSE,< 28.0
125434,1461988,DMS_AdviaCentaur_2,DOSE,2.990
125435,1460954,DMS_AdviaCentaur_3,DOSE,4.900
125436,1461990,DMS_AdviaCentaur_2,DOSE,1.204
125437,1461481,DMS_AdviaCentaur_3,DOSE,10.460
125438,1461996,DMS_AdviaCentaur_2,DOSE,1.510
125439,1461994,DMS_AdviaCentaur_2,DOSE,> 1300.0
125440,1461487,DMS_AdviaCentaur_3,DOSE,141.100
125441,1461993,DMS_AdviaCentaur_2,DOSE,> 500.0
125442,1461673,DMS_AdviaCentaur_3,DOSE,5.900
125443,1461995,DMS_AdviaCentaur_2,DOSE,3.730
125444,1461997,DMS_AdviaCentaur_2,DOSE,0.011
125445,1462009,DMS_AdviaCentaur_2,DOSE,1.180
125446,1462008,DMS_AdviaCentaur_2,DOSE,3.710
125447,1458352,DMS_AdviaCentaur_3,DOSE,23.570
125448,1462010,DMS_AdviaCentaur_2,DOSE,0.634
125449,1462387,DMS_AdviaCentaur_3,DOSE,4.040
125450,1462129,DMS_AdviaCentaur_2,DOSE,1.090
125451,1462128,DMS_AdviaCentaur_2,DOSE,2.660
125452,1462392,DMS_AdviaCentaur_3,DOSE,242.290
125453,1462130,DMS_AdviaCentaur_2,DOSE,4.144
125454,1462144,DMS_AdviaCentaur_2,DOSE,1.020
125455,1461674,DMS_AdviaCentaur_3,DOSE,1840.690
125456,1462142,DMS_AdviaCentaur_2,DOSE,< 28.0
125457,1462391,DMS_AdviaCentaur_3,DOSE,1.420
125458,1461688,DMS_AdviaCentaur_3,DOSE,5.300
125459,1462141,DMS_AdviaCentaur_2,DOSE,< 15.0
125460,1462143,DMS_AdviaCentaur_2,DOSE,2.900
125461,1462404,DMS_AdviaCentaur_3,DOSE,3.350
125462,1462145,DMS_AdviaCentaur_2,DOSE,2.276
125463,1462409,DMS_AdviaCentaur_3,DOSE,208.920
125464,1462294,DMS_AdviaCentaur_2,DOSE,7.220
125465,1462408,DMS_AdviaCentaur_3,DOSE,0.490
125466,1462296,DMS_AdviaCentaur_2,DOSE,1.190
125467,1461210,DMS_AdviaCentaur_3,DOSE,4.400
125468,1462295,DMS_AdviaCentaur_2,DOSE,2.630
125469,1462297,DMS_AdviaCentaur_2,DOSE,2.539
125470,1462360,DMS_AdviaCentaur_2,DOSE,1.250
125471,1462358,DMS_AdviaCentaur_2,DOSE,34.800
125472,1461459,DMS_AdviaCentaur_3,DOSE,15.400
125473,1462357,DMS_AdviaCentaur_2,DOSE,431.900
125474,1462359,DMS_AdviaCentaur_2,DOSE,3.030
125475,1461792,DMS_AdviaCentaur_3,DOSE,95.300
125476,1462361,DMS_AdviaCentaur_2,DOSE,1.369
125477,1462433,DMS_AdviaCentaur_2,DOSE,38.980
125478,1462518,DMS_AdviaCentaur_2,DOSE,1.340
125479,1462516,DMS_AdviaCentaur_2,DOSE,60.300
125480,1462515,DMS_AdviaCentaur_2,DOSE,55.800
125481,1462517,DMS_AdviaCentaur_2,DOSE,3.480
125482,1462519,DMS_AdviaCentaur_2,DOSE,1.276
125483,1462520,DMS_AdviaCentaur_2,DOSE,7.250
125484,1461480,DMS_AdviaCentaur_3,DOSE,7.800
125485,1462556,DMS_AdviaCentaur_2,DOSE,1.120
125486,1462554,DMS_AdviaCentaur_2,DOSE,1204.700
125487,1461799,DMS_AdviaCentaur_3,DOSE,42.150
125488,1462553,DMS_AdviaCentaur_2,DOSE,112.000
125489,1462555,DMS_AdviaCentaur_2,DOSE,3.110
125490,1462557,DMS_AdviaCentaur_2,DOSE,3.183
125491,1462590,DMS_AdviaCentaur_2,DOSE,1.000
125492,1462589,DMS_AdviaCentaur_2,DOSE,3.540
125493,1461802,DMS_AdviaCentaur_3,DOSE,11.900
125494,1462591,DMS_AdviaCentaur_2,DOSE,2.838
125495,1462621,DMS_AdviaCentaur_2,DOSE,1.280
125496,1462620,DMS_AdviaCentaur_2,DOSE,3.100
125497,1461804,DMS_AdviaCentaur_3,DOSE,6.590
125498,1462622,DMS_AdviaCentaur_2,DOSE,0.087
125499,1462658,DMS_AdviaCentaur_2,DOSE,7.120
125500,1462760,DMS_AdviaCentaur_2,DOSE,0.940
125501,1462759,DMS_AdviaCentaur_2,DOSE,2.870
125502,1461808,DMS_AdviaCentaur_3,DOSE,19.830
125503,1462761,DMS_AdviaCentaur_2,DOSE,6.690
125504,1462766,DMS_AdviaCentaur_2,DOSE,19.120
125505,1462774,DMS_AdviaCentaur_2,DOSE,1.600
125506,1462772,DMS_AdviaCentaur_2,DOSE,> 1300.0
125507,1461689,DMS_AdviaCentaur_3,DOSE,9.400
125508,1462771,DMS_AdviaCentaur_2,DOSE,> 500.0
125509,1462806,DMS_AdviaCentaur_3,DOSE,2.730
125510,1462773,DMS_AdviaCentaur_2,DOSE,3.120
125511,1462775,DMS_AdviaCentaur_2,DOSE,1.036
125512,1462793,DMS_AdviaCentaur_2,DOSE,12.460
125513,1462831,DMS_AdviaCentaur_3,DOSE,13.980
125514,1462792,DMS_AdviaCentaur_2,DOSE,3.340
125515,1462795,DMS_AdviaCentaur_2,DOSE,1.400
125516,1462794,DMS_AdviaCentaur_2,DOSE,2.970
125517,1462796,DMS_AdviaCentaur_2,DOSE,2.173
125518,1462800,DMS_AdviaCentaur_2,DOSE,1.390
125519,1462798,DMS_AdviaCentaur_2,DOSE,< 28.0
125520,1461793,DMS_AdviaCentaur_3,DOSE,9.800
125521,1462797,DMS_AdviaCentaur_2,DOSE,< 15.0
125522,1462799,DMS_AdviaCentaur_2,DOSE,3.270
125523,1462801,DMS_AdviaCentaur_2,DOSE,0.481
125524,1462826,DMS_AdviaCentaur_2,DOSE,12.850
125525,1462938,DMS_AdviaCentaur_2,DOSE,1.380
125526,1461948,DMS_AdviaCentaur_3,DOSE,25.700
125527,1462937,DMS_AdviaCentaur_2,DOSE,3.220
125528,1462939,DMS_AdviaCentaur_2,DOSE,1.017
125529,1452747,DMS_AdviaCentaur_2,DOSE,9.350
125530,1461803,DMS_AdviaCentaur_3,DOSE,6.800
125531,1461954,DMS_AdviaCentaur_3,DOSE,17.700
125532,1462957,DMS_AdviaCentaur_2,DOSE,1.190
125533,1462955,DMS_AdviaCentaur_2,DOSE,< 28.0
125534,1462956,DMS_AdviaCentaur_2,DOSE,3.500
125535,1462958,DMS_AdviaCentaur_2,DOSE,2.693
125536,1461956,DMS_AdviaCentaur_3,DOSE,18.990
125537,1462960,DMS_AdviaCentaur_2,DOSE,0.980
125538,1462959,DMS_AdviaCentaur_2,DOSE,2.550
125539,1462961,DMS_AdviaCentaur_2,DOSE,0.595
125540,1462963,DMS_AdviaCentaur_2,DOSE,36.500
125541,1462962,DMS_AdviaCentaur_2,DOSE,229.400
125542,1461898,DMS_AdviaCentaur_3,DOSE,608.800
125543,1462965,DMS_AdviaCentaur_2,DOSE,1.190
125544,1462964,DMS_AdviaCentaur_2,DOSE,2.950
125545,1462966,DMS_AdviaCentaur_2,DOSE,3.904
125546,1462983,DMS_AdviaCentaur_2,DOSE,0.650
125547,1463057,DMS_AdviaCentaur_2,DOSE,63.070
125548,1463059,DMS_AdviaCentaur_2,DOSE,1.190
125549,1463058,DMS_AdviaCentaur_2,DOSE,2.870
125550,1463060,DMS_AdviaCentaur_2,DOSE,1.504
125551,1463062,DMS_AdviaCentaur_2,DOSE,1.220
125552,1463061,DMS_AdviaCentaur_2,DOSE,2.590
125553,1463063,DMS_AdviaCentaur_2,DOSE,1.548
125554,1463068,DMS_AdviaCentaur_2,DOSE,0.530
125555,1463113,DMS_AdviaCentaur_2,DOSE,1.260
125556,1463111,DMS_AdviaCentaur_2,DOSE,29.100
125557,1462388,DMS_AdviaCentaur_3,DOSE,5.600
125558,1463110,DMS_AdviaCentaur_2,DOSE,15.700
125559,1463112,DMS_AdviaCentaur_2,DOSE,2.890
125560,1463114,DMS_AdviaCentaur_2,DOSE,1.681
125561,1463130,DMS_AdviaCentaur_2,DOSE,1.070
125562,1462390,DMS_AdviaCentaur_3,DOSE,6.850
125563,1463128,DMS_AdviaCentaur_2,DOSE,337.400
125564,1463129,DMS_AdviaCentaur_2,DOSE,2.710
125565,1461955,DMS_AdviaCentaur_3,DOSE,5.500
125566,1463131,DMS_AdviaCentaur_2,DOSE,3.560
125567,1462405,DMS_AdviaCentaur_3,DOSE,6.200
125568,1462407,DMS_AdviaCentaur_3,DOSE,5.020
125569,1462389,DMS_AdviaCentaur_3,DOSE,4.700
125570,1462406,DMS_AdviaCentaur_3,DOSE,6.500
125571,1461986,DMS_AdviaCentaur_2,DOSE,< 15.0
125572,1461796,DMS_AdviaCentaur_3,DOSE,7.490
125573,1463175,DMS_AdviaCentaur_3,DOSE,7.010
125645,1463524,DMS_AdviaCentaur_2,DOSE,1.030
125646,1463523,DMS_AdviaCentaur_2,DOSE,3.060
125647,1463525,DMS_AdviaCentaur_2,DOSE,1.506
125648,1463578,DMS_AdviaCentaur_3,DOSE,79.740
125649,1463527,DMS_AdviaCentaur_2,DOSE,0.900
125651,1463659,DMS_AdviaCentaur_3,DOSE,4.840
125652,1463526,DMS_AdviaCentaur_2,DOSE,2.200
125653,1463528,DMS_AdviaCentaur_2,DOSE,4.866
125655,1463664,DMS_AdviaCentaur_3,DOSE,99.830
125656,1463531,DMS_AdviaCentaur_2,DOSE,0.390
125657,1463530,DMS_AdviaCentaur_2,DOSE,1.170
125659,1463532,DMS_AdviaCentaur_2,DOSE,112.840
